,K,acc,precision,recall,f1
0,100,0.6335164835164835,0.7444483150922929,0.6338861657845257,0.5869658488254313
1,100,0.6967032967032967,0.699023196786089,0.6967621021158099,0.6958570881912725
2,100,0.5428571428571428,0.6830294530154277,0.5433372096814512,0.43539883458540085
3,100,0.7521978021978022,0.7545248648147878,0.7521449730044355,0.7516038080435675
4,100,0.595054945054945,0.660253056954162,0.5947036525826018,0.54875188014443
5,450,0.8241758241758241,0.8276541245297157,0.8242323683520931,0.8237253990392066
6,450,0.7236263736263736,0.7330586080586081,0.7237365339168385,0.7208656196611882
7,450,0.7494505494505495,0.76980129200012,0.7496011950261985,0.7447103813840861
8,450,0.7472527472527473,0.7918883310187658,0.7474673921837848,0.7373147366056245
9,450,0.7538461538461538,0.7767714634220155,0.7540040502403698,0.7487179487179487
10,800,0.7901098901098901,0.8102406100635182,0.7902497165194017,0.786703482129161
11,800,0.7796703296703297,0.7925378787878787,0.7797853879789736,0.7772683866805384
12,800,0.6714285714285714,0.7594111542172586,0.6717481846977233,0.6412334323131207
13,800,0.7708791208791209,0.7963620230700976,0.7710400568048024,0.7659163987138264
14,800,0.6785714285714286,0.7580232161147149,0.6788759556526454,0.6519895626286407
15,1150,0.7582417582417582,0.7906479910796139,0.7584250192307924,0.7513966861997843
16,1150,0.6554945054945055,0.7508163265306123,0.6558328170907102,0.6196097294626954
17,1150,0.7615384615384615,0.787586040333293,0.761703612732294,0.7560906319632807
18,1150,0.7813186813186813,0.8030767790432625,0.7814657426225609,0.7773827568445367
19,1150,0.7318681318681318,0.7866682774265426,0.7321081175076893,0.7185433821441609
20,1500,0.771978021978022,0.7913864981172674,0.7721196378693852,0.7681785549970519
21,1500,0.7736263736263737,0.7737594830721348,0.7736140244101248,0.7735932916172995
22,1500,0.7807692307692308,0.7812311019298407,0.7807913063534674,0.7806881243063264
23,1500,0.7983516483516484,0.8072438039543303,0.7984449926880723,0.7969164403307883
24,1500,0.8,0.8024451669366883,0.8000492694714039,0.7996128251663641
25,1850,0.7571428571428571,0.7954964911234644,0.757340607825876,0.7490926738953327
26,1850,0.7686813186813187,0.799247311827957,0.7688567429739681,0.7626978279458598
27,1850,0.7653846153846153,0.7792672641547779,0.7655069019525443,0.7624877024717918
28,1850,0.817032967032967,0.8233073634859349,0.8171094277375048,0.8161657983938849
29,1850,0.7785714285714286,0.7889998447119406,0.778675617287305,0.7765993057296341
30,2200,0.7527472527472527,0.7563561423423225,0.7528121637630283,0.7519056914470168
31,2200,0.7406593406593407,0.7731653634758694,0.7408486183415268,0.7328071423950313
32,2200,0.6835164835164835,0.7704463690872752,0.6838276582872338,0.6560860099914573
33,2200,0.7846153846153846,0.7846202893160292,0.7846175396903028,0.7846151245201358
34,2200,0.75,0.7731486120853792,0.7501597031272831,0.7446682027891323
35,2550,0.7313186813186813,0.7843131149582763,0.7315556473320219,0.7183178831967778
36,2550,0.765934065934066,0.7727558066541118,0.7660207294055421,0.7645004793095027
37,2550,0.6818681318681319,0.7484189723320158,0.6821521339839801,0.6592398427260813
38,2550,0.795054945054945,0.8025438340079567,0.7949683552328888,0.7937457749420835
39,2550,0.8076923076923077,0.8077668730182697,0.8076836223688231,0.8076774439758658
40,2900,0.7956043956043956,0.7956041487793126,0.7956041487793126,0.7956041487793126
41,2900,0.8087912087912088,0.8108574728715159,0.8087462972422379,0.808457205899431
42,2900,0.7675824175824176,0.7717667456312013,0.7676503654756255,0.7667146756183716
43,2900,0.6917582417582417,0.7751167618059159,0.6920603695934906,0.6667035537975954
44,2900,0.7802197802197802,0.7845200722254435,0.780287139581137,0.7794139926673334
45,3250,0.7939560439560439,0.7974651067323482,0.7940155706020657,0.793369100914898
46,3250,0.8021978021978022,0.8021987709199021,0.8021987709199021,0.8021978021978022
47,3250,0.7741758241758242,0.778617207129397,0.774244987616215,0.773301923760566
48,3250,0.7664835164835165,0.7676886792452831,0.7664464031474498,0.7662033755577795
49,3250,0.778021978021978,0.7804172377036698,0.7779709913911259,0.7775252314369362
50,3600,0.795054945054945,0.795357833655706,0.7950371875826441,0.7949954687373073
51,3600,0.7653846153846153,0.7916010268977187,0.7655491674304642,0.7600648850448555
52,3600,0.75,0.7902462121212122,0.7502043837753698,0.7411241794267969
53,3600,0.7697802197802198,0.7709945421467557,0.7698167731152918,0.7695380273738947
54,3600,0.7428571428571429,0.7724512961300882,0.7430379700977782,0.7357733413244092
55,3950,0.7791208791208791,0.7805033423084438,0.7791592551132172,0.7788642537711317
